t,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42,x43,y43,z43,x44,y44,z44,x45,y45,z45,x46,y46,z46,x47,y47,z47,x48,y48,z48,x49,y49,z49
1.82,-4412.49,-7737.01,4634.21,6698.58,-3318.24,4636.64,-2811.28,8646.24,5039.14,9329.96,3292.36,6859.7,7987.17,6819.45,4073.27,3886.72,7403.78,920.182,6557.24,-7281.38,126.48,-3511.08,-2663.12,4384.82,783.424,1780.92,-3496.7,-8934.69,-7791.45,9256.89,7768.03,-3927.03,8830.64,7472.82,86.8456,5735.61,-8526.83,-1224.64,-5934.46,10147.1,-4891.47,8297.41,-9680.3,8585.49,4856.81,6676.37,2317.21,4107.52,-5104.73,5401.32,-6319.56,-7502.36,-4829.63,-6147.7,8513.99,-9793.96,-7970.33,-111.141,6588.44,-8094.64,-2621.85,-2119.93,-5853.14,-3848.96,2126.67,-7507.53,-1639.17,-3309.99,-6317.82,6128.43,-2916.82,9746.76,1990.57,1548.02,-8554.69,-9166.85,859.621,-9190.18,-8801.12,7954.68,2925.69,-7012.39,9304.05,951.169,7451.9,-3543.12,898.226,-8290.85,8292.47,1160.32,182.961,3625.07,3796.97,1069.04,-3268.28,-2982.96,9385.93,-1745.43,6852.6,7892.29,8925.07,-2947.35,-8192.63,-228.648,9271.46,-4084.94,-6342.17,-7080.68,7231.74,-586.826,5737.75,6707.85,-9250.64,-6085.36,4176.29,2909.49,2856.51,2059.74,-566.102,-1329.88,5171.27,-8481.02,-3190.39,9303.75,4301.05,333.736,6350.89,7113.26,-7285.51,-4244.43,7170.72,9952.99,6259.32,3882.04,-8812.11,4079.29,3120.23,4766.9,1468.39,9224.44,2846.44,1773.72,8916.89,-9464.96,-3704.42,-1857.44,7911.58,-3202.75,-1513.08,8950.48
1.83,-4412.34,-7736.66,4634.15,6698.61,-3317.67,4636.66,-2811.17,8645.92,5038.95,9329.42,3291.8,6859.23,7986.85,6818.93,4073.13,3886.61,7403.39,920.335,6557.07,-7280.98,126.436,-3510.88,-2662.93,4384.88,773.697,1784,-3465.27,-8934.48,-7791.26,9256.73,7767.67,-3926.4,8830.26,7474.56,86.6477,5736.18,-8526.45,-1224.64,-5934.43,10206.4,-5082.56,8376.92,-9679.82,8585.23,4856.28,6676.07,2316.95,4107.68,-5154.41,5417.98,-6420,-7502,-4829.34,-6147.6,8513.67,-9793.72,-7969.96,-110.985,6588.27,-8094.39,-2621.33,-2120.24,-5853.1,-3848.74,2126.52,-7507.2,-1639.5,-3309.35,-6317.34,6128.74,-2916.73,9746.07,2020.55,1543.44,-8689.53,-9166.54,859.533,-9189.87,-8800.74,7954.79,2925.39,-7012.76,9303.34,951.455,7451.6,-3542.91,898.449,-8290.27,8292.59,1160.84,187.468,3623.57,3800.14,1069.03,-3267.88,-2982.86,9384.79,-1744.77,6852.36,7892.03,8924.73,-2947.22,-8192.29,-228.649,9271.23,-4084.82,-6341.74,-7080.42,7182.22,-618.171,5722.15,6707.82,-9250.41,-6085.22,4176.39,2909.41,2857.01,2059.66,-565.993,-1329.94,5171.29,-8480.7,-3190.33,9303.29,4300.91,333.975,6350.66,7112.99,-7285.28,-4244.31,7170.56,9952.65,6259.09,3882.1,-8811.74,4079.54,3119.96,4766.2,1468.44,9223.93,2846.34,1773.67,8916.53,-9464.62,-3703.85,-1857.05,7912.13,-3203.08,-1513.28,8949.25
1.84,-4412.2,-7736.32,4634.1,6698.64,-3317.1,4636.68,-2811.06,8645.6,5038.76,9328.88,3291.24,6858.77,7986.52,6818.41,4072.98,3886.5,7402.99,920.488,6556.9,-7280.58,126.392,-3510.68,-2662.74,4384.94,763.97,1787.07,-3433.84,-8934.28,-7791.06,9256.58,7767.31,-3925.76,8829.87,7476.29,86.4327,5736.75,-8526.07,-1224.65,-5934.4,10265.6,-5273.65,8456.43,-9679.34,8584.97,4855.75,6675.77,2316.69,4107.83,-5204.08,5434.65,-6520.45,-7501.65,-4829.05,-6147.5,8513.35,-9793.48,-7969.59,-110.827,6588.11,-8094.15,-2620.81,-2120.55,-5853.05,-3848.53,2126.37,-7506.87,-1639.83,-3308.71,-6316.87,6129.05,-2916.63,9745.37,2050.53,1538.85,-8824.37,-9166.24,859.444,-9189.55,-8800.36,7954.91,2925.08,-7013.14,9302.63,951.743,7451.3,-3542.7,898.672,-8289.69,8292.71,1161.36,191.976,3622.08,3803.32,1069.02,-3267.48,-2982.77,9383.64,-1744.12,6852.11,7891.77,8924.39,-2947.09,-8191.94,-228.649,9270.99,-4084.69,-6341.3,-7080.17,7132.7,-649.502,5706.55,6707.79,-9250.18,-6085.07,4176.49,2909.33,2857.52,2059.59,-565.884,-1329.99,5171.31,-8480.38,-3190.27,9302.82,4300.76,334.215,6350.44,7112.72,-7285.05,-4244.19,7170.4,9952.31,6258.87,3882.17,-8811.37,4079.79,3119.69,4765.49,1468.48,9223.42,2846.24,1773.63,8916.16,-9464.28,-3703.28,-1856.65,7912.68,-3203.41,-1513.49,8948.01
1.85,-4412.05,-7735.97,4634.04,6698.67,-3316.53,4636.7,-2810.95,8645.27,5038.56,9328.33,3290.68,6858.3,7986.19,6817.9,4072.84,3886.4,7402.6,920.642,6556.72,-7280.17,126.348,-3510.47,-2662.55,4385,754.243,1790.15,-3402.4,-8934.08,-7790.87,9256.42,7766.95,-3925.12,8829.49,7478.01,86.2031,5737.33,-8525.69,-1224.65,-5934.37,10324.8,-5464.73,8535.94,-9678.86,8584.71,4855.21,6675.48,2316.43,4107.99,-5253.75,5451.31,-6620.89,-7501.28,-4828.76,-6147.39,8513.03,-9793.23,-7969.22,-110.669,6587.94,-8093.9,-2620.28,-2120.86,-5853.01,-3848.31,2126.22,-7506.54,-1640.16,-3308.06,-6316.39,6129.36,-2916.54,9744.67,2080.51,1534.27,-8959.21,-9165.93,859.354,-9189.23,-8799.97,7955.03,2924.78,-7013.52,9301.92,952.033,7450.99,-3542.49,898.897,-8289.1,8292.83,1161.88,196.486,3620.57,3806.5,1069.01,-3267.07,-2982.67,9382.48,-1743.47,6851.86,7891.51,8924.05,-2946.96,-8191.6,-228.65,9270.76,-4084.57,-6340.85,-7079.91,7083.19,-680.818,5690.95,6707.76,-9249.95,-6084.93,4176.6,2909.26,2858.03,2059.51,-565.774,-1330.04,5171.33,-8480.05,-3190.21,9302.36,4300.61,334.456,6350.22,7112.45,-7284.82,-4244.07,7170.24,9951.97,6258.64,3882.23,-8810.99,4080.05,3119.41,4764.78,1468.53,9222.9,2846.14,1773.58,8915.8,-9463.93,-3702.7,-1856.25,7913.24,-3203.75,-1513.7,8946.76
1.86,-4411.9,-7735.63,4633.98,6698.7,-3315.95,4636.72,-2810.84,8644.95,5038.36,9327.78,3290.11,6857.82,7985.86,6817.37,4072.69,3886.29,7402.2,920.796,6556.55,-7279.76,126.303,-3510.26,-2662.36,4385.06,744.517,1793.23,-3370.97,-8933.87,-7790.67,9256.26,7766.59,-3924.48,8829.1,7479.72,85.9608,5737.9,-8525.31,-1224.65,-5934.34,10384,-5655.82,8615.45,-9678.37,8584.45,4854.67,6675.17,2316.16,4108.15,-5303.43,5467.98,-6721.34,-7500.92,-4828.47,-6147.29,8512.7,-9792.99,-7968.84,-110.511,6587.77,-8093.65,-2619.75,-2121.18,-5852.97,-3848.09,2126.07,-7506.21,-1640.49,-3307.41,-6315.9,6129.67,-2916.44,9743.97,2110.49,1529.68,-9094.04,-9165.62,859.264,-9188.91,-8799.59,7955.15,2924.48,-7013.91,9301.2,952.324,7450.69,-3542.28,899.124,-8288.5,8292.95,1162.4,200.998,3619.07,3809.67,1069,-3266.67,-2982.57,9381.32,-1742.82,6851.61,7891.25,8923.71,-2946.83,-8191.25,-228.651,9270.52,-4084.45,-6340.41,-7079.65,7033.69,-712.123,5675.35,6707.73,-9249.72,-6084.79,4176.7,2909.18,2858.54,2059.43,-565.664,-1330.1,5171.34,-8479.72,-3190.14,9301.89,4300.46,334.699,6349.99,7112.17,-7284.59,-4243.94,7170.07,9951.62,6258.4,3882.29,-8810.61,4080.3,3119.14,4764.06,1468.58,9222.39,2846.04,1773.53,8915.43,-9463.59,-3702.12,-1855.85,7913.8,-3204.09,-1513.91,8945.51
1.87,-4411.75,-7735.28,4633.92,6698.73,-3315.38,4636.74,-2810.72,8644.62,5038.17,9327.23,3289.55,6857.35,7985.53,6816.85,4072.54,3886.18,7401.8,920.952,6556.38,-7279.36,126.259,-3510.06,-2662.16,4385.13,734.791,1796.31,-3339.53,-8933.66,-7790.48,9256.11,7766.23,-3923.83,8828.7,7481.43,85.7074,5738.46,-8524.93,-1224.65,-5934.31,10443.2,-5846.9,8694.95,-9677.88,8584.18,4854.13,6674.87,2315.89,4108.31,-5353.1,5484.64,-6821.78,-7500.56,-4828.17,-6147.19,8512.37,-9792.74,-7968.47,-110.352,6587.6,-8093.4,-2619.22,-2121.49,-5852.93,-3847.88,2125.91,-7505.88,-1640.83,-3306.76,-6315.42,6129.99,-2916.35,9743.26,2140.46,1525.1,-9228.87,-9165.3,859.174,-9188.59,-8799.2,7955.27,2924.17,-7014.29,9300.47,952.617,7450.38,-3542.07,899.351,-8287.91,8293.08,1162.93,205.511,3617.57,3812.85,1068.99,-3266.26,-2982.47,9380.16,-1742.16,6851.36,7890.98,8923.37,-2946.7,-8190.91,-228.651,9270.29,-4084.32,-6339.96,-7079.39,6984.19,-743.419,5659.76,6707.7,-9249.49,-6084.65,4176.8,2909.1,2859.05,2059.35,-565.553,-1330.15,5171.36,-8479.4,-3190.08,9301.42,4300.32,334.942,6349.76,7111.89,-7284.36,-4243.82,7169.91,9951.27,6258.17,3882.36,-8810.23,4080.56,3118.86,4763.34,1468.62,9221.87,2845.93,1773.48,8915.05,-9463.24,-3701.54,-1855.45,7914.36,-3204.43,-1514.12,8944.25
1.88,-4411.61,-7734.93,4633.87,6698.76,-3314.79,4636.77,-2810.61,8644.29,5037.97,9326.67,3288.98,6856.87,7985.19,6816.32,4072.39,3886.07,7401.4,921.108,6556.2,-7278.94,126.214,-3509.85,-2661.97,4385.19,725.066,1799.38,-3308.1,-8933.45,-7790.28,9255.95,7765.86,-3923.19,8828.31,7483.13,85.4445,5739.03,-8524.54,-1224.65,-5934.28,10502.5,-6037.98,8774.46,-9677.39,8583.91,4853.59,6674.57,2315.62,4108.47,-5402.76,5501.3,-6922.22,-7500.19,-4827.87,-6147.08,8512.04,-9792.5,-7968.09,-110.192,6587.43,-8093.14,-2618.69,-2121.81,-5852.89,-3847.66,2125.76,-7505.54,-1641.16,-3306.1,-6314.93,6130.31,-2916.25,9742.55,2170.44,1520.52,-9363.7,-9164.99,859.084,-9188.26,-8798.81,7955.39,2923.86,-7014.68,9299.75,952.912,7450.07,-3541.86,899.58,-8287.31,8293.2,1163.46,210.026,3616.07,3816.02,1068.98,-3265.85,-2982.38,9378.99,-1741.5,6851.11,7890.72,8923.02,-2946.57,-8190.56,-228.652,9270.05,-4084.19,-6339.51,-7079.12,6934.7,-774.705,5644.16,6707.67,-9249.25,-6084.5,4176.91,2909.02,2859.57,2059.27,-565.443,-1330.2,5171.38,-8479.07,-3190.02,9300.95,4300.17,335.187,6349.53,7111.61,-7284.13,-4243.7,7169.74,9950.92,6257.94,3882.42,-8809.85,4080.81,3118.58,4762.62,1468.67,9221.34,2845.83,1773.44,8914.68,-9462.89,-3700.95,-1855.05,7914.93,-3204.77,-1514.33,8942.98
1.89,-4411.46,-7734.58,4633.81,6698.79,-3314.21,4636.79,-2810.5,8643.96,5037.77,9326.11,3288.41,6856.39,7984.86,6815.79,4072.24,3885.96,7400.99,921.265,6556.03,-7278.53,126.169,-3509.64,-2661.77,4385.25,715.341,1802.45,-3276.66,-8933.25,-7790.08,9255.79,7765.49,-3922.54,8827.91,7484.83,85.1732,5739.59,-8524.15,-1224.65,-5934.25,10561.7,-6229.06,8853.96,-9676.9,8583.65,4853.04,6674.26,2315.35,4108.63,-5452.43,5517.95,-7022.66,-7499.82,-4827.57,-6146.98,8511.71,-9792.25,-7967.71,-110.031,6587.25,-8092.89,-2618.15,-2122.13,-5852.85,-3847.44,2125.61,-7505.2,-1641.5,-3305.44,-6314.44,6130.63,-2916.16,9741.84,2200.41,1515.94,-9498.53,-9164.67,858.993,-9187.94,-8798.42,7955.52,2923.55,-7015.07,9299.02,953.208,7449.76,-3541.64,899.81,-8286.71,8293.33,1163.99,214.543,3614.57,3819.2,1068.97,-3265.44,-2982.28,9377.82,-1740.85,6850.86,7890.45,8922.67,-2946.43,-8190.2,-228.653,9269.81,-4084.07,-6339.06,-7078.86,6885.21,-805.984,5628.56,6707.63,-9249.02,-6084.36,4177.01,2908.94,2860.09,2059.2,-565.331,-1330.26,5171.4,-8478.73,-3189.95,9300.47,4300.01,335.433,6349.3,7111.33,-7283.9,-4243.57,7169.58,9950.57,6257.7,3882.49,-8809.47,4081.07,3118.3,4761.89,1468.72,9220.82,2845.72,1773.39,8914.31,-9462.54,-3700.36,-1854.64,7915.51,-3205.12,-1514.55,8941.7
1.9,-4411.31,-7734.22,4633.75,6698.82,-3313.62,4636.81,-2810.39,8643.62,5037.57,9325.55,3287.84,6855.91,7984.52,6815.26,4072.09,3885.85,7400.59,921.423,6555.85,-7278.11,126.123,-3509.43,-2661.58,4385.32,705.616,1805.53,-3245.22,-8933.04,-7789.88,9255.63,7765.13,-3921.88,8827.51,7486.52,84.8944,5740.15,-8523.76,-1224.65,-5934.22,10620.9,-6420.13,8933.46,-9676.4,8583.38,4852.49,6673.95,2315.08,4108.79,-5502.1,5534.61,-7123.1,-7499.45,-4827.27,-6146.87,8511.38,-9792,-7967.33,-109.87,6587.08,-8092.64,-2617.61,-2122.45,-5852.81,-3847.22,2125.46,-7504.86,-1641.84,-3304.77,-6313.94,6130.95,-2916.06,9741.12,2230.39,1511.35,-9633.35,-9164.36,858.902,-9187.61,-8798.02,7955.64,2923.24,-7015.46,9298.28,953.506,7449.45,-3541.43,900.042,-8286.1,8293.45,1164.53,219.062,3613.06,3822.37,1068.95,-3265.03,-2982.18,9376.64,-1740.19,6850.6,7890.18,8922.32,-2946.3,-8189.85,-228.654,9269.57,-4083.94,-6338.6,-7078.59,6835.72,-837.256,5612.96,6707.6,-9248.78,-6084.21,4177.12,2908.86,2860.62,2059.12,-565.219,-1330.31,5171.42,-8478.4,-3189.89,9300,4299.86,335.68,6349.07,7111.05,-7283.66,-4243.44,7169.41,9950.22,6257.46,3882.55,-8809.08,4081.33,3118.01,4761.16,1468.77,9220.29,2845.62,1773.34,8913.93,-9462.18,-3699.77,-1854.23,7916.09,-3205.47,-1514.76,8940.42
1.91,-4411.16,-7733.86,4633.69,6698.85,-3313.03,4636.84,-2810.27,8643.29,5037.37,9324.99,3287.26,6855.42,7984.18,6814.72,4071.94,3885.74,7400.18,921.581,6555.67,-7277.7,126.078,-3509.22,-2661.38,4385.38,695.892,1808.6,-3213.79,-8932.82,-7789.68,9255.47,7764.76,-3921.23,8827.11,7488.2,84.6092,5740.71,-8523.37,-1224.65,-5934.19,10680.1,-6611.21,9012.96,-9675.91,8583.1,4851.94,6673.64,2314.81,4108.95,-5551.76,5551.26,-7223.54,-7499.08,-4826.97,-6146.77,8511.04,-9791.75,-7966.94,-109.708,6586.91,-8092.38,-2617.06,-2122.78,-5852.77,-3847,2125.3,-7504.52,-1642.19,-3304.11,-6313.45,6131.27,-2915.97,9740.39,2260.36,1506.77,-9768.17,-9164.04,858.81,-9187.28,-8797.62,7955.76,2922.92,-7015.86,9297.54,953.806,7449.14,-3541.21,900.274,-8285.49,8293.58,1165.07,223.582,3611.56,3825.54,1068.94,-3264.62,-2982.08,9375.46,-1739.53,6850.34,7889.91,8921.97,-2946.17,-8189.49,-228.654,9269.33,-4083.81,-6338.14,-7078.33,6786.24,-868.522,5597.36,6707.57,-9248.55,-6084.07,4177.22,2908.78,2861.14,2059.04,-565.107,-1330.37,5171.44,-8478.07,-3189.83,9299.52,4299.71,335.928,6348.84,7110.77,-7283.43,-4243.32,7169.24,9949.87,6257.23,3882.62,-8808.69,4081.6,3117.73,4760.42,1468.81,9219.76,2845.51,1773.29,8913.55,-9461.83,-3699.17,-1853.82,7916.67,-3205.82,-1514.98,8939.12
1.92,-4411,-7733.51,4633.63,6698.88,-3312.43,4636.86,-2810.16,8642.95,5037.17,9324.43,3286.69,6854.94,7983.84,6814.18,4071.79,3885.63,7399.77,921.74,6555.49,-7277.28,126.032,-3509,-2661.18,4385.45,686.168,1811.67,-3182.35,-8932.61,-7789.48,9255.31,7764.39,-3920.57,8826.71,7489.88,84.3181,5741.27,-8522.97,-1224.65,-5934.16,10739.3,-6802.28,9092.46,-9675.4,8582.83,4851.38,6673.32,2314.54,4109.11,-5601.42,5567.92,-7323.98,-7498.7,-4826.67,-6146.66,8510.71,-9791.5,-7966.56,-109.546,6586.73,-8092.12,-2616.51,-2123.11,-5852.73,-3846.77,2125.15,-7504.18,-1642.53,-3303.43,-6312.95,6131.6,-2915.87,9739.67,2290.34,1502.19,-9903,-9163.72,858.719,-9186.95,-8797.23,7955.89,2922.6,-7016.26,9296.8,954.107,7448.82,-3540.99,900.508,-8284.88,8293.71,1165.61,228.104,3610.06,3828.72,1068.93,-3264.2,-2981.98,9374.27,-1738.87,6850.08,7889.64,8921.62,-2946.03,-8189.14,-228.655,9269.09,-4083.68,-6337.68,-7078.06,6736.77,-899.783,5581.76,6707.54,-9248.31,-6083.92,4177.33,2908.7,2861.67,2058.96,-564.995,-1330.42,5171.45,-8477.73,-3189.76,9299.04,4299.56,336.177,6348.61,7110.49,-7283.19,-4243.19,7169.07,9949.51,6256.99,3882.68,-8808.3,4081.86,3117.44,4759.68,1468.86,9219.22,2845.41,1773.24,8913.17,-9461.47,-3698.57,-1853.41,7917.25,-3206.17,-1515.2,8937.82
1.93,-4410.85,-7733.15,4633.57,6698.91,-3311.83,4636.89,-2810.04,8642.61,5036.96,9323.86,3286.11,6854.45,7983.5,6813.64,4071.63,3885.52,7399.35,921.9,6555.32,-7276.85,125.987,-3508.79,-2660.99,4385.51,676.444,1814.74,-3150.91,-8932.4,-7789.28,9255.14,7764.01,-3919.91,8826.31,7491.55,84.0218,5741.83,-8522.58,-1224.65,-5934.13,10798.5,-6993.35,9171.95,-9674.9,8582.56,4850.82,6673.01,2314.26,4109.27,-5651.08,5584.57,-7424.42,-7498.33,-4826.36,-6146.55,8510.37,-9791.25,-7966.17,-109.382,6586.55,-8091.87,-2615.96,-2123.43,-5852.69,-3846.55,2125,-7503.84,-1642.88,-3302.76,-6312.45,6131.93,-2915.77,9738.94,2320.31,1497.61,-10037.8,-9163.39,858.626,-9186.62,-8796.82,7956.01,2922.29,-7016.66,9296.05,954.409,7448.5,-3540.78,900.743,-8284.26,8293.83,1166.15,232.628,3608.55,3831.89,1068.92,-3263.78,-2981.88,9373.08,-1738.21,6849.82,7889.37,8921.26,-2945.9,-8188.78,-228.656,9268.85,-4083.56,-6337.22,-7077.79,6687.3,-931.039,5566.16,6707.51,-9248.07,-6083.77,4177.43,2908.62,2862.2,2058.88,-564.882,-1330.47,5171.47,-8477.39,-3189.7,9298.55,4299.4,336.428,6348.37,7110.2,-7282.96,-4243.06,7168.9,9949.15,6256.74,3882.75,-8807.91,4082.12,3117.16,4758.94,1468.91,9218.69,2845.3,1773.19,8912.78,-9461.11,-3697.97,-1852.99,7917.84,-3206.53,-1515.42,8936.51
1.94,-4410.7,-7732.79,4633.51,6698.94,-3311.23,4636.91,-2809.93,8642.27,5036.76,9323.29,3285.53,6853.96,7983.15,6813.1,4071.48,3885.4,7398.94,922.061,6555.14,-7276.43,125.941,-3508.57,-2660.79,4385.58,666.721,1817.81,-3119.46,-8932.18,-7789.08,9254.98,7763.64,-3919.24,8825.9,7493.22,83.7209,5742.38,-8522.18,-1224.65,-5934.1,10857.7,-7184.41,9251.45,-9674.39,8582.28,4850.26,6672.69,2313.99,4109.43,-5700.74,5601.22,-7524.85,-7497.95,-4826.06,-6146.45,8510.03,-9790.99,-7965.78,-109.219,6586.38,-8091.61,-2615.41,-2123.76,-5852.66,-3846.33,2124.84,-7503.49,-1643.23,-3302.08,-6311.95,6132.25,-2915.68,9738.2,2350.28,1493.03,-10172.6,-9163.07,858.534,-9186.28,-8796.42,7956.14,2921.97,-7017.06,9295.3,954.714,7448.19,-3540.56,900.979,-8283.64,8293.96,1166.7,237.153,3607.04,3835.06,1068.91,-3263.36,-2981.77,9371.88,-1737.55,6849.56,7889.1,8920.91,-2945.76,-8188.42,-228.657,9268.6,-4083.43,-6336.76,-7077.52,6637.83,-962.291,5550.55,6707.47,-9247.82,-6083.63,4177.54,2908.53,2862.74,2058.8,-564.768,-1330.53,5171.49,-8477.05,-3189.63,9298.06,4299.25,336.679,6348.14,7109.91,-7282.72,-4242.94,7168.73,9948.79,6256.5,3882.82,-8807.52,4082.39,3116.87,4758.19,1468.96,9218.15,2845.19,1773.14,8912.4,-9460.75,-3697.36,-1852.57,7918.44,-3206.89,-1515.64,8935.2
1.95,-4410.54,-7732.42,4633.45,6698.97,-3310.62,4636.94,-2809.81,8641.93,5036.55,9322.71,3284.95,6853.46,7982.81,6812.55,4071.33,3885.29,7398.52,922.223,6554.95,-7276,125.894,-3508.36,-2660.59,4385.65,656.998,1820.87,-3088.02,-8931.97,-7788.87,9254.82,7763.26,-3918.57,8825.49,7494.89,83.4158,5742.93,-8521.78,-1224.65,-5934.07,10916.9,-7375.48,9330.95,-9673.89,8582.01,4849.7,6672.36,2313.71,4109.59,-5750.4,5617.87,-7625.29,-7497.57,-4825.75,-6146.34,8509.69,-9790.74,-7965.39,-109.054,6586.2,-8091.35,-2614.86,-2124.1,-5852.62,-3846.1,2124.69,-7503.15,-1643.58,-3301.39,-6311.44,6132.59,-2915.58,9737.46,2380.26,1488.45,-10307.4,-9162.74,858.441,-9185.95,-8796.02,7956.27,2921.64,-7017.47,9294.55,955.02,7447.86,-3540.34,901.217,-8283.02,8294.09,1167.25,241.681,3605.54,3838.23,1068.89,-3262.94,-2981.67,9370.69,-1736.88,6849.29,7888.82,8920.55,-2945.63,-8188.05,-228.658,9268.36,-4083.3,-6336.29,-7077.25,6588.36,-993.54,5534.95,6707.44,-9247.58,-6083.48,4177.65,2908.45,2863.28,2058.71,-564.654,-1330.58,5171.51,-8476.71,-3189.57,9297.58,4299.1,336.932,6347.9,7109.62,-7282.48,-4242.81,7168.56,9948.43,6256.26,3882.88,-8807.13,4082.66,3116.58,4757.44,1469.01,9217.61,2845.09,1773.09,8912.01,-9460.39,-3696.75,-1852.15,7919.04,-3207.25,-1515.87,8933.87
1.96,-4410.39,-7732.06,4633.39,6699,-3310.01,4636.96,-2809.7,8641.59,5036.35,9322.13,3284.37,6852.97,7982.46,6812.01,4071.17,3885.18,7398.11,922.385,6554.77,-7275.58,125.848,-3508.14,-2660.39,4385.71,647.276,1823.94,-3056.58,-8931.75,-7788.67,9254.65,7762.88,-3917.9,8825.09,7496.55,83.1069,5743.48,-8521.38,-1224.65,-5934.04,10976.1,-7566.54,9410.44,-9673.37,8581.73,4849.13,6672.04,2313.43,4109.75,-5800.06,5634.51,-7725.72,-7497.18,-4825.44,-6146.23,8509.34,-9790.48,-7965,-108.889,6586.02,-8091.09,-2614.3,-2124.43,-5852.58,-3845.88,2124.54,-7502.8,-1643.94,-3300.71,-6310.93,6132.92,-2915.49,9736.72,2410.23,1483.87,-10442.3,-9162.41,858.348,-9185.61,-8795.61,7956.39,2921.32,-7017.88,9293.79,955.328,7447.54,-3540.12,901.456,-8282.4,8294.23,1167.8,246.21,3604.03,3841.39,1068.88,-3262.52,-2981.57,9369.48,-1736.22,6849.02,7888.55,8920.19,-2945.49,-8187.69,-228.659,9268.11,-4083.17,-6335.82,-7076.97,6538.9,-1024.78,5519.35,6707.41,-9247.34,-6083.33,4177.76,2908.37,2863.82,2058.63,-564.54,-1330.64,5171.53,-8476.36,-3189.5,9297.08,4298.94,337.186,6347.66,7109.33,-7282.24,-4242.68,7168.39,9948.06,6256.01,3882.95,-8806.73,4082.92,3116.29,4756.68,1469.06,9217.06,2844.98,1773.04,8911.62,-9460.03,-3696.14,-1851.72,7919.64,-3207.61,-1516.09,8932.54
1.97,-4410.23,-7731.69,4633.32,6699.03,-3309.4,4636.99,-2809.58,8641.25,5036.14,9321.56,3283.79,6852.47,7982.11,6811.45,4071.01,3885.06,7397.69,922.548,6554.59,-7275.15,125.801,-3507.92,-2660.18,4385.78,637.554,1827.01,-3025.13,-8931.53,-7788.46,9254.48,7762.5,-3917.23,8824.67,7498.2,82.7946,5744.03,-8520.97,-1224.65,-5934.01,11035.3,-7757.61,9489.93,-9672.86,8581.45,4848.56,6671.71,2313.15,4109.91,-5849.71,5651.16,-7826.16,-7496.8,-4825.12,-6146.12,8509,-9790.22,-7964.6,-108.723,6585.84,-8090.82,-2613.74,-2124.77,-5852.54,-3845.65,2124.38,-7502.45,-1644.3,-3300.02,-6310.42,6133.25,-2915.39,9735.98,2440.2,1479.29,-10577.1,-9162.08,858.255,-9185.27,-8795.2,7956.52,2921,-7018.29,9293.02,955.637,7447.22,-3539.9,901.696,-8281.77,8294.36,1168.35,250.74,3602.52,3844.56,1068.87,-3262.09,-2981.47,9368.27,-1735.56,6848.76,7888.27,8919.82,-2945.35,-8187.32,-228.66,9267.86,-4083.03,-6335.35,-7076.7,6489.44,-1056.03,5503.75,6707.37,-9247.09,-6083.18,4177.87,2908.28,2864.36,2058.55,-564.425,-1330.69,5171.55,-8476.02,-3189.43,9296.59,4298.78,337.441,6347.42,7109.04,-7282,-4242.55,7168.22,9947.7,6255.76,3883.02,-8806.33,4083.19,3115.99,4755.92,1469.11,9216.51,2844.87,1772.99,8911.23,-9459.66,-3695.52,-1851.3,7920.25,-3207.98,-1516.32,8931.2
